"","HCOOH.O","CCO_OH.O","RCO_OH.O","CCO_OOH.O","RCO_OOH.O","SO2.O","ALK1.O","BACL.O","PAN.O","PAN2.O","MA_PAN.O","H2O2.O","N2O5.O","HONO.O","ALK2.O","ALK3.O","ALK5.O","ARO2.O","HNO4.O","COOH.O","MEOH.O","ALK4.O","ARO1.O","DCB2.O","DCB3.O","CRES.O","NPHE.O","ROOH.O","BALD.O","PHEN.O","CO.O","MGLY.O","ACET.O","HNO3.O","ETHENE.O","GLY.O","ISOPRENE.O","TERP.O","METHACRO.O","OLE1.O","ISOPROD.O","OLE2.O","MVK.O","CCHO.O","HCHO.O","RNO3.O","RCHO.O","MEK.O","PROD2.O","O3.O","HO2.O","RO2_N.O","RO2_R.O","NO.O","NO2.O","NO3.O","CO.S","ACET.S","HCHO.S","NO2.S","UFP.S","To","a","LightFlux"
"RCO_O2 min",-0.380283168706059,-1.23592029829469,-1.64789373105959,-4.94368119317877,-4.94368119317877,-0.0437493910900776,-0.00862630476390114,-4.94368119317877,-0.197747247727151,-0.353120085227055,-2.47184059658938,-0.070624017045411,-4.94368119317877,-0.0119912746152087,-0.00831910175574196,-0.00615682013508637,-0.00391287015191829,-0.0132317232130164,0,-1.23592029829469,-0.107471330286495,-0.00380954293576429,-0.00778207806959932,-0.000550029580731731,-4.94368119317877,-0.017738430316915,-3.23289777472112e-05,-0.0503071719441033,-0.0185248114231205,-0.017738430316915,-0.000181539795131601,-2.47184059658938,-0.00971103491870185,-0.114969330073925,-0.00531797072874005,-1.64789373105959,-0.107471330286495,-1.23592029829469,-0.0143856165767288,-0.0132317232130164,-0.0184335065918702,-0.0185248114231205,-2.47184059658938,-0.274648955176598,-0.0898851126032503,-0.0373016031897516,-0.0100961747209597,-0.494368119317877,-0.00981743820295171,-0.00187189746049934,-0.00381830189685385,0,-4.94368119317877,-0.0380283168706059,-0.00662997941150277,-3.23289777472112e-05,-2.69502119067105e-05,-1.78613598041313e-06,-3.95846352415883e-06,-0.00830066526726683,-2.83294294765719e-09,-2.12403058783191e-05,-0.00192736108895858,-0.00101494301330325
"RCO_O2 max",0.0503071719441033,0.0503071719441033,0.0101008107872264,0.0185248114231205,0.0185248114231205,0.00616597103096673,0.247184059658938,0.00107583603688299,0.00264870973789442,0.00662997941150277,0.0251535859720517,0.00238633998788989,0.00253423823866014,0.0659157492423836,0.170471765282026,0.035823776762165,0.105184706237846,0.205986716382449,0.0180732555739153,0.0419763023360455,0.0177379220825888,0.120577590077531,0.260193747009409,0.00381830189685385,0.00123952069799876,0.000989973035077503,0.00381830189685385,0.329578746211918,0.00381830189685385,0.000989973035077503,0.00276801858520648,0.00948925525409068,0.117706695075685,0.0185248114231205,0.0610331011503551,0.00948925525409068,0.0132317232130164,0.00209404209820421,4.94368119317877,0.0568239217606755,0.494368119317877,4.94368119317877,0.00209404209820421,0.00474462762704534,0.0153308531205097,0.988736238635753,0.00912623375141788,0.00971103491870185,0.411973432764897,0.00782574030383659,0.0503071719441033,0.00368872568602024,0.0185248114231205,0.000349007016367369,0.00559873294810732,0.00381830189685385,6.85128349834516e-09,0.449425563016251,0.823946865529794,5.12949497520082e-08,0.00594192451103217,1.19665058226366e-05,0.000879545733583768,0.000353353233443219
"OH median",0,0,0,0,0,-1.18599608722884e-07,1.96733728437023e-07,0,0,0,0,1.76506262589904e-07,0,4.0962104780469e-07,0,2.0142792816427e-08,0,5.98746151431525e-07,0,3.06975788978772e-06,-1.718004806066e-07,0,0,0,0,0,0,0,0,0,2.0211088503176e-09,0,0,0,1.58897591943775e-07,0,1.27724503426847e-06,1.00698161249953e-06,0,1.19113850428007e-07,-2.66099191232815e-06,1.07486480791342e-06,-7.67370776902678e-07,4.54000911777746e-08,-2.83125675999132e-07,-9.80852378732321e-07,0,-7.56928641702473e-07,-3.46578131136964e-07,-1.09106978358825e-08,0,0,0,2.82047567439066e-07,1.31029536417981e-08,0,0,0,0,0,0,7.0365746956857e-11,9.5894341103149e-10,0
"OH min",-0.000138089301927185,-0.00012385747789841,-0.000290351192373772,-0.000452974577082501,-0.000452974577082501,-0.000388383410574334,-9.98076553839642,-0.000227515165319186,-4.71067053901976e-05,-1.88739407117709e-05,-0.000113757582659593,-0.000130364531516704,-0.000561424916033816,-2.66153747690571,-6.88328657820442,-1.44648775918789,-4.24713427165805,-8.31730461533035,-0.000452974577082501,-0.000258300503162141,-0.000117808221637371,-4.86866611629094,-10.5060689877857,-0.000265748151663043,-0.00031243779488013,-0.000194427944908383,-0.000251618089940868,-13.3076873845286,-0.000332224980558249,-0.000194427944908383,-0.111766691359422,-0.000235616443274741,-4.75274549447448,-6.47375389288466e-05,-2.46438655269047,-0.000235616443274741,-0.000169890369977911,-0.000561424916033816,-199.615310767928,-2.29442885940147,-19.9615310767928,-199.615310767928,-0.000561424916033816,-0.000117808221637371,-8.77758434507212e-05,-39.9230621535857,-0.000212914865819633,-0.000541549937508915,-16.6346092306607,-2.39992052438335e-05,-0.000309705614636374,-0.000251618089940868,-0.000227515165319186,-4.24521119052441e-05,-0.22606490460694,-0.000251618089940868,-8.99411587703015e-08,-18.146846433448,-33.2692184613214,-4.93167293391519e-07,-0.239922248519145,-5.59035995866233e-08,-1.89026016036469e-06,-4.20678343910695e-05
"OH max",15.3550239052253,49.9038276919821,66.5384369226428,199.615310767928,199.615310767928,1.76650717493742,0.000187141638677939,199.615310767928,7.98461243071713,14.2582364834235,99.8076553839641,2.85164729668469,199.615310767928,5.15472747127494e-05,0.000152095059942006,3.04190119884013e-05,8.02035594334023e-05,6.76937421886143e-05,0.00020227728807636,49.9038276919821,4.33946327756366,4.56285179826019e-05,0.000456285179826019,0,199.615310767928,0.000432518208321591,0,7.30756110953634e-05,0.000452974577082501,0.000432518208321591,6.60626577331308e-07,99.8076553839641,0.000129461136858111,4.6422165294867,6.47305684290557e-05,66.5384369226428,4.33946327756366,49.9038276919821,0.000227515165319186,1.6417765002625e-05,7.74264036590934e-05,0.000248971956711588,99.8076553839641,11.0897394871071,3.62936928668961,0.000138089301927185,9.73693409245963e-05,19.9615310767928,0.000370793461849943,0.0755832301279547,0.00019559178118524,0,199.615310767928,1.53550239052253,1.84574399588018e-06,8.06128781965476e-05,1.5811027495783e-07,1.75011665630143e-05,3.25021664741695e-05,4.86979646870117e-05,1.22123008759628e-07,0.0008576382847172,0.077822733242857,0.0014399350114546
"CH4 median",0,0,0,0,0,18.5877501500262,451.587857083676,0,-427.664718540764,-349.696966647047,0,-148.73876309354,0,136.111319541964,154.369393329402,26.0361297175262,0,-94.9745832653132,0,-2871.85773245299,202.803891466963,9.9145173355246,0,0,0,0,0,1197.83559328587,0,0,-1.15734758565821,743.614268712198,255.603688984383,-119.126616940248,244.194329318296,0,-519.029156743879,0,0,269.855448216823,0,-250.387537699462,-87.2542887408007,0,87.5181547034076,227.604163444729,0,209.536311947581,873.312604029975,-4.18083721906027,0,0,0,-7.37509969747395,-2.45162172242552,0,0,0,0,0,0,-0.0903520682121753,-1.77470568985977,0
"CH4 min",-72410.3251100644,-307701.146860869,-258521.665270895,-233838.666065871,-307701.146860869,-40150.401884111,-86173.8884236316,-307701.146860869,-216956.952390848,-289641.300440258,-307701.146860869,-169797.969006915,-124556.00600461,-19477.8774916788,-96547.1001467526,-52498.5899097913,-36931.6664672707,-60886.9524266336,0,-82257.7675767304,-97832.7188725379,-28964.1300440258,-289641.300440258,0,-169797.969006915,-266599.096947959,0,-5183.17939567049,-83265.1620023414,-266599.096947959,-2245.46259758865,-102567.048953623,-40932.2360973558,-20132.5057277173,-20335.5723574146,-289641.300440258,-122013.434144487,-77813.7561111179,-73010.6025919813,-5488.95000788554,-65133.4459330155,-108478.476195424,-108555.770168654,-19961.7936915111,-19163.5320509193,-62923.0337174573,-33768.6137479104,-258521.665270895,-69263.4640394223,-3136.6663798704,-9768.3825891003,0,-124556.00600461,-5989.0044212728,-867.90407354396,-10151.5651907849,-0.210503718176457,-411.812362779396,-912.665236430012,-1.57602260205411,-0.653164675975057,-169.867148634635,-438.114127048455,-54020.0013859442
"CH4 max",23528.8383967932,20816.2905005853,82257.7675767304,82257.7675767304,83265.1620023414,122013.434144487,289641.300440258,27470.921089796,2780.91589483692,3148.3392745192,16451.5535153461,18942.3762313892,289641.300440258,23272.7491828769,102203.401095172,14600.4858707388,57928.2600880515,102567.048953623,83265.1620023414,79582.8619258025,58459.6665164677,153305.101642758,73010.6025919813,114665.530041112,54359.3518232482,27470.921089796,11954.8091443081,266599.096947959,140567.40328843,27470.921089796,292.964279314216,43679.1254759333,84898.9845034574,23528.8383967932,169797.969006915,43134.5469308745,43134.5469308745,258521.665270895,306610.203285516,13208.6908943462,41377.3286343225,258521.665270895,306610.203285516,20209.1633782979,12978.9610467978,70159.3598840977,70159.3598840977,307701.146860869,31124.6298592714,4718.93527364464,71724.5117473459,11699.7912888878,30141.5860129768,19961.7936915111,19943.0409362565,11954.8091443081,5.0979491072849,73010.6025919813,73010.6025919813,390.956785857451,149.706737986311,35.4865597206883,354.926252882102,38213.6101184099
"CO2 median",37497.4418435951,3182.70706511722,0,0,0,18229.8828065639,35014.1539438884,0,0,0,0,-680.36664968609,0,19894.0309921779,32383.4238211469,4982.55015172392,8260.30220582993,16045.9950803892,0,-247631.421824738,70819.7029419001,10104.0746483925,20261.3945156617,0,0,0,0,-3182.70706511722,0,0,58.1362043012213,8164.39979623308,20049.9086641709,14847.1172840302,10683.7793646409,314051.614992757,-50214.9696001699,6962.57828402062,0,0,-31680.6607946772,19710.5544270651,-38626.9806063261,44054.9450977596,40237.3412757715,58919.1428931358,8738.65915536646,90673.5866992114,25604.3584270697,-388.255032510271,0,0,0,0,637.629604160912,0,0,0,0,0,0,-4.98502774236897,-63.1038337139141,0
"CO2 min",-9431011.66527604,-39953940.6087443,-33749162.0499296,-30289870.9005954,-39953940.6087443,-5628396.05660069,-11249720.6833099,-39953940.6087443,-28416079.5531666,-37724046.6611042,-39953940.6087443,-22350012.0805586,-4539728.6727243,-3435784.57867786,-12574682.2203681,-2514936.44407361,-4821308.86427566,-6534617.78998333,0,-10383013.7932699,-12690154.0864579,-7413006.2290782,-37724046.6611042,0,-22350012.0805586,-34554594.8617691,0,-2025538.39267395,-10510576.5381903,-34554594.8617691,-105560.443399967,-13317980.2029148,-5847394.07868271,-1874953.44721831,-2698867.28251292,-37724046.6611042,-16193203.6950775,-10491361.9584418,-30383075.8901093,-1357586.32241099,-7869683.69003974,-30383075.8901093,-5279987.56520367,-1993260.51440226,-1714729.39368655,-15739367.3800795,-15739367.3800795,-33749162.0499296,-8739655.77221647,-449799.544514054,-1233372.86614191,0,-1826595.81194884,-2380748.90759515,-780316.445166127,-1281748.76276011,-26.5783382136022,-16665242.353166,-16665242.353166,-198.989652593985,-36518.1200602275,-22085.9890792495,-55342.5888087748,-1826595.81194884
"CO2 max",6871569.15735572,7595768.97252732,13069235.5799667,30383075.8901093,30383075.8901093,16193203.6950775,37724046.6611042,30383075.8901093,1215323.03560437,2170219.70643638,15191537.9450546,1817512.9198092,37724046.6611042,1625597.10031176,13288403.4293484,8748043.56718153,7544809.33222083,13317980.2029148,10510576.5381903,10044697.7730966,7572467.72514884,19932605.1440226,7973042.05760906,14827090.4939742,30383075.8901093,3446576.70445851,1509431.69662482,34554594.8617691,18181810.0415337,3446576.70445851,36956.7859484162,15191537.9450546,11175006.0402793,2596048.7555634,22350012.0805586,13933590.8101091,5443973.22538319,33749162.0499296,39865210.2880453,617313.773481067,13933590.8101091,33749162.0499296,39865210.2880453,1687948.66056163,1637232.991928,13069235.5799667,8440435.73943908,39953940.6087443,3926174.13355879,596121.885005098,9053877.27842884,1477234.08589003,30383075.8901093,880167.523948454,680319.486419406,1509431.69662482,643.657109070785,49909.6213944185,110610.512279522,49330.592634372,79.1603279369888,4621.91211236267,44834.2867691235,9347332.07213731
"NH3 median",0.00509260008265837,0.0701463343855371,0,0,0,0.00463639582560749,-0.0283345855857618,0,0.0279234220056912,0.0381239435670014,0.170692571069699,0.0130774917715933,0,-0.0177804450009494,-0.0180859056930394,-0.00322464662334441,-0.00531383448186757,-0.00576910241874434,0,0.0696386416063352,0.00647123746994555,-0.00557952620596094,-0.0117459830101325,0,0,0,0,-0.0664995626486212,0,0,-1.19028283578453e-05,-0.118272910666856,-0.0155079207509128,0.0136382800034829,-0.0138597290922109,0,0.0244249751826877,0,-0.0643785356940165,-0.0120680009240559,-0.0577658694214165,-0.00646976152877171,-0.0393573384326759,0,0.000498365654281481,0,-0.025571353530649,0.0131125912551602,-0.0418070334971415,0.000498097126880456,0,0,0,-0.000930282554658765,-0.000272526395937237,0,0,0,0,0,0,5.39308467418014e-06,0.000133863618170425,0
"NH3 min",-4.69541801174336,-10.3299196258354,-25.5090923614837,-51.649598129177,-51.649598129177,-36.4620522441647,-266.379743548149,-49.5193914208341,-2.60849423237698,-3.09496196380213,-12.9123995322943,-14.7192048510966,-55.2637928181384,-71.0345982795064,-183.710167964241,-38.6057599345144,-113.353082360914,-221.983119623458,-39.048691347802,-25.5090923614837,-17.591332853345,-129.94133831617,-280.399730050683,-8.03093188243282,-51.649598129177,-49.5193914208341,-1.27696006284439,-355.172991397532,-12.48810096806,-49.5193914208341,-2.98297585160301,-9.3861783795956,-126.84749692769,-1.30424711618849,-65.7727761847281,-25.8247990645885,-2.60849423237698,-53.3610761164123,-5327.59487096298,-61.2367226547469,-532.759487096298,-5327.59487096298,-55.2637928181384,-1.43471105914381,-0.727459128579958,-1065.5189741926,-2.60849423237698,-54.5203444044115,-443.966239246915,-0.545155735225799,-0.081178032054363,-1.27696006284439,-1.10383874268618,-0.692458321004925,-6.03351627515626,-1.27696006284439,-0.00104510609892884,-484.32680645118,-887.93247849383,-0.321892678470083,-6.40335921990743,-0.0067708641041581,-0.000117599092298773,-2.73477597701389
"NH3 max",409.814990074075,1331.89871774075,1775.86495698766,5327.59487096298,5327.59487096298,47.1468572651591,17.7870253721374,5327.59487096298,213.103794838519,380.54249078307,2663.79743548149,76.108498156614,5327.59487096298,1.3955837165012,18.4212642727128,3.68425285454256,7.62301087377319,6.81504305055144,5.68600172023887,1331.89871774075,115.817279803543,5.52637928181384,55.2637928181384,13.5475307342803,5327.59487096298,34.6274096593252,0,2.60849423237698,51.649598129177,34.6274096593252,0.0784072873831755,2663.79743548149,12.1540174147216,123.897555138674,6.07700870736078,1775.86495698766,115.817279803543,1331.89871774075,5.1649598129177,0.544481131214936,5.70652666974082,24.611950814024,2663.79743548149,295.977492831277,96.865361290236,7.03198594686399,5.49442710552136,532.759487096298,39.048691347802,2.01726424496894,5.68600172023887,0,5327.59487096298,40.9814990074075,0.183208151109806,0.275245952271943,2.73321935447428e-05,0.00442939760709746,0.0098165028049187,0.000204633700361163,7.02535016986445e-06,0.0302051769553527,2.07703503741247,1.32186204584601
"Tracer median",0,0,0,0,0,688.431434565714,16725.3600363536,0,-15839.3876633563,-12951.7642075422,0,-5508.84669276722,0,5041.13912465496,5717.38731452813,964.296654267001,0,-3517.574273183,0,-106364.325352231,7511.29771027511,367.210877352744,0,0,0,0,0,44364.3593842519,0,0,-42.864722374309,27541.4249376754,9466.72379696377,-4412.09017318232,9044.27084843205,0,-19223.3538066076,0,0,9994.64599898727,0,-9273.6049020279,-3231.52972866549,0,3241.42470451073,8429.75050392609,0,7760.60360876844,32344.6396396262,-154.844805027495,0,0,0,-273.147967481829,-90.8003091153819,0,0,0,0,0,0,-3.34637908229707,-65.7294805054456,0
"Tracer min",-2681864.85795741,-11396345.4083064,-9574878.89140335,-8660699.35719719,-11396345.4083064,-1487049.98190162,-3191626.29713445,-11396345.4083064,-8035443.78581536,-10727459.4318296,-11396345.4083064,-6288813.71298159,-4613185.40757816,-721402.805185703,-3575819.81060988,-1944393.51895088,-1367839.84162905,-2255073.23793801,0,-3046588.46278714,-3623436.55482835,-1072745.94318296,-10727459.4318296,0,-6288813.71298159,-9874048.62509642,0,-191969.63885973,-3083899.57467819,-9874048.62509642,-83165.2799967586,-3798781.80276879,-1516010.48594668,-745648.343126844,-753169.216392062,-10727459.4318296,-4519015.29835237,-2881989.54133631,-2704097.21397582,-203295.095720623,-2412350.69115288,-4017721.89290768,-4020584.61766441,-739325.657881985,-709760.289395739,-2330483.60757142,-1250691.20579646,-9574878.89140335,-2565316.99501252,-116172.802674848,-361791.39420095,0,-4613185.40757816,-221815.283198908,-32144.5938209558,-375980.622699135,-7.79643724708381,-15252.3317780057,-33802.465021526,-58.3712317451824,-24.1913192610535,-6291.37883184061,-16226.4536803171,-2000742.008956
"Tracer max",871441.336929717,770974.893669548,3046588.46278714,3046588.46278714,3083899.57467819,4519015.29835237,10727459.4318296,1017442.42211294,102997.199276568,116605.317955114,609317.692557429,701569.34928722,10727459.4318296,861954.456072506,3785312.93049077,540758.99007011,2145491.88636593,3798781.80276879,3083899.57467819,2947517.63103468,2165174.8392993,5677969.39573615,2704097.21397582,4246877.50913704,2013311.88469865,1017442.42211294,442768.009341253,9874048.62509642,5206206.84721952,1017442.42211294,10850.5320561761,1617747.04860123,3144406.85649079,871441.336929717,6288813.71298159,1597581.22863016,1597581.22863016,9574878.89140335,11355938.7914723,489211.119641209,1532494.20454709,9574878.89140335,11355938.7914723,748487.519970828,480703.288414111,2598495.6243883,2598495.6243883,11396345.4083064,1152765.59835776,174775.645679041,2656468.90567092,433323.529107658,1116358.74308077,739325.657881985,738631.115004671,442768.009341253,188.812596962518,2704097.21397582,2704097.21397582,14481.0182922246,5544.69399949298,1314.31749961157,13145.4183638594,1415322.26876885
"PM25 median",37.51296607752,3190.63034822887,0,0,0,234.614992281887,-607.830488018304,0,923.741972225438,1377.2425744459,2443.68275000304,409.933746778507,0,-229.475025947378,-313.795849442752,-54.5731912074351,0,256.585484240923,0,3295.17763109484,529.017964839234,-5.68378273901819,0,0,0,0,0,-2245.03227769636,0,0,2.40004797478766,-956.418682209002,-326.706515636648,539.576412362752,-252.415395517264,0,499.108181435546,0,-2165.74958365244,-264.063173205854,-3402.40453588941,684.227957975796,-2481.90693596983,834.220636861869,294.463534776081,0,-806.234128317925,1247.24015427576,-1080.82740906746,8.68793316481005,0,0,0,16.6700702106484,8.6294516924794,0,0,0,0,0,0,0.180496550718761,2.92023342271267,0
"PM25 min",-1054131.87721006,-37045.5008229842,-2108263.75442012,-149485.89831931,-451426.157896329,-212675.817889189,-702754.584806707,-42637.9729317884,-451426.157896329,-8312.90249037454,-37807.5684219267,-797171.227020127,-451426.157896329,-72229.251476542,-492103.71964375,-265723.742340042,-152698.200571953,-160102.413780995,-149485.89831931,-156318.749878764,-57352.6810115379,-190935.785877452,-459013.086832136,-99556.7071454352,-86548.5577986943,-42352.285149648,-30699.3004745785,-421652.750884024,-124966.238020589,-42352.285149648,-2047.69049966654,-527065.93860503,-301180.536345732,-116776.924652088,-265186.052100243,-74742.9491596549,-702754.584806707,-344419.997437244,-1472327.25276017,-91663.641496527,-527065.93860503,-1472327.25276017,-421652.750884024,-14944.0278024765,-265723.742340042,-418289.630622843,-2108263.75442012,-361993.396397149,-234251.528268902,-13180.7105243794,-89852.9312945719,-30699.3004745785,-30172.2038261657,-65573.2981188766,-27368.6321437238,-30699.3004745785,-16.9495478095048,-459013.086832136,-459013.086832136,-3190.63034822887,-1769.6241018752,-45.2829930681442,-582.485365027521,-12818.8177436624
