"time","H2SO4","HCOOH","CCO_OH","RCO_OH","CCO_OOH","RCO_OOH","XN","XC","SO2","O1D","ALK1","BACL","PAN","PAN2","PBZN","MA_PAN","H2O2","N2O5","HONO","ALK2","ALK3","TBU_O","ALK5","ARO2","HNO4","COOH","HOCOO","BZNO2_O","MEOH","ALK4","ARO1","DCB2","DCB3","CRES","DCB1","NPHE","ROOH","BALD","PHEN","CO","MGLY","ACET","HNO3","ETHENE","GLY","BZ_O","ISOPRENE","R2O2","TERP","METHACRO","OLE1","ISOPROD","OLE2","MVK","CCHO","HCHO","RNO3","O3P","RCHO","MEK","PROD2","O3","HO2","RO2_N","MA_RCO3","C_O2","BZCO_O2","RO2_R","NO","NO2","NO3","CCO_O2","RCO_O2","OH","CH4","CO2","NH3","Tracer","PM25","PM25_10","UFP"
410,-1.87613934206835e-11,3.00137201367788e-07,8.28760710260482e-07,-1.94023545926018e-08,-6.59379520974775e-09,-1.37711595288818e-08,-1.68956266265537e-09,-1.07764283497523e-08,1.14193704036108e-08,1.70372640483388e-41,4.50896543416736e-06,2.39176891796685e-09,-8.93957102119249e-08,-7.88964175569699e-08,-1.35878911871975e-10,-2.1456303141764e-08,-7.62165174640722e-09,-3.27692714595905e-10,3.02110864222337e-08,2.61546283622901e-06,0.000138563624620193,-1.37594995428343e-15,1.14645863359179e-05,7.26839343191829e-06,2.36258665518779e-08,1.45440728114542e-07,1.433138689407e-12,5.61890533611541e-17,-8.3477025910139e-08,5.5792692411937e-06,2.98405302975879e-05,-4.08789565034947e-09,-8.47801142167214e-09,-5.16543054460739e-10,-5.8558955067342e-09,-2.95757445458208e-08,-4.61171029463258e-08,1.16912919860085e-06,3.09965870238813e-06,0.00098805453369302,7.4147455286874e-08,-3.76919157988577e-08,-5.84389970863357e-09,3.83936859680658e-06,6.4561064620849e-07,-1.18392717973334e-12,3.44829547114323e-06,-3.2417027164513e-07,9.00994025004181e-06,2.72493979271941e-08,3.432195475455e-06,3.2868699274892e-07,3.09794894101049e-06,-3.02696666180442e-08,4.84462337384643e-07,5.43199280670103e-07,-5.74105329204883e-08,1.55389083799635e-41,6.99382796662647e-07,3.22614629650664e-08,8.72743462471005e-07,-5.28584333186723e-06,1.32660580879511e-08,-8.78757122623152e-08,-4.88213813675316e-12,-4.04610281171331e-08,4.05285658114892e-14,-1.70658111671169e-07,1.02699063001251e-07,-8.12757880714745e-07,-2.05338913001575e-11,-4.2151061326412e-11,-3.01784724072968e-11,3.18401773495693e-13,0.00198148424354998,0.116668416179309,-3.80648181685891e-08,0.0733883066222584,-0.000553441349810722,-0.000101154513772636,-0.027172086214004
415,-1.64451167411442e-11,2.50439596468882e-07,7.02978902618849e-07,-1.76781420013975e-08,-5.88192266464447e-09,-1.24327279159213e-08,-1.66775277052188e-09,-1.05257417393237e-08,3.90155916616253e-08,-1.6490044127023e-40,4.4750539157041e-06,2.3036097739735e-09,-8.34886951800935e-08,-7.26178609162009e-08,-9.69689307331886e-11,-1.95658121262125e-08,7.55114785046078e-10,-3.26804545071665e-10,4.28904566268017e-08,2.62833511412346e-06,0.000136326314537712,-8.70151202064355e-16,1.13684335278814e-05,7.18284015277284e-06,2.76137685435724e-08,1.3297673722817e-07,1.60581789280732e-12,8.08512235883954e-17,-4.90498185336675e-08,5.59051541383288e-06,2.93366592124479e-05,-3.64458143134975e-09,-7.94612194720724e-09,-2.74992412002313e-10,-5.06550879648139e-09,-2.93673976100407e-08,-4.61128606830385e-08,1.1479434073577e-06,3.04296690066825e-06,0.000986500240225486,7.47003304383309e-08,2.12720515074917e-07,-3.07712373549249e-09,3.88050671768089e-06,6.36455132926926e-07,-1.17724654300045e-12,3.3803361851509e-06,-3.57771140711914e-07,8.8614517930372e-06,2.5656712993222e-08,3.4704606752366e-06,3.18815671189882e-07,3.06589776641685e-06,-2.65255572942344e-08,4.5886732231795e-07,4.9562770271995e-07,-3.41065525303414e-08,-1.6574756802735e-40,6.64104859845046e-07,4.8422534760846e-08,8.76604993563658e-07,-5.1645102529599e-06,1.51301290482057e-08,-9.68630825749179e-08,-5.6744338566232e-12,-4.68934976615827e-08,7.27805068294429e-14,-1.88086789289856e-07,1.30917517228221e-07,-6.38167416716622e-08,-1.97362587515398e-11,-4.61498775231294e-11,-3.30140226271952e-11,-1.68393482936023e-13,0.00194486337614707,0.116378217058284,-2.58643641470617e-08,0.0720319790775042,-0.000437951846244454,-7.19708189499954e-05,-0.0211671631780412
420,-1.34699280731342e-11,1.90700233748317e-07,5.5014414100658e-07,-1.52504176582462e-08,-5.01530042607581e-09,-1.08310250142506e-08,-1.64918004473037e-09,-1.02988696035077e-08,7.06121950684901e-08,-4.71229994436797e-42,4.41179607103039e-06,2.18950510826243e-09,-7.65562078169811e-08,-6.50006856574273e-08,-4.45306994540794e-11,-1.7247250268934e-08,1.04470766923518e-08,-3.27868088925674e-10,5.66638574117333e-08,2.62186774902742e-06,0.000133116178611665,1.20539699935341e-15,1.11887145981321e-05,7.0413438846746e-06,3.14013427230633e-08,1.20023474916607e-07,1.80086208736639e-12,-9.29717543987736e-20,-1.0749226839851e-08,5.55430153563788e-06,2.86209002435816e-05,-3.17523215903136e-09,-7.41151883790268e-09,4.67475526372352e-11,-4.11342095431417e-09,-2.92376061765584e-08,-4.64138523869252e-08,1.11850127751561e-06,2.96465780747299e-06,0.000971659079425332,7.55879922391215e-08,3.69442464701937e-07,1.71377093711851e-11,3.90817655983399e-06,6.22822176582483e-07,-1.24334517551912e-12,3.28658302102692e-06,-3.82584088619848e-07,8.64934061042768e-06,2.50281901736127e-08,3.50411893521171e-06,3.08507656549911e-07,3.01121224870453e-06,-2.09119024921475e-08,4.22880166997366e-07,4.35647766995983e-07,-9.04921081171015e-09,-4.7146813908759e-42,6.16335667071787e-07,6.54769758964125e-08,8.80900710353139e-07,-5.00192879467466e-06,1.67726849675584e-08,-1.03488916355091e-07,-6.46668234284571e-12,-5.30831777920704e-08,1.23873335847443e-13,-2.00732779289259e-07,1.67265516617684e-07,7.71691754007699e-07,-1.84040627976991e-11,-5.01715723027375e-11,-3.57809159541692e-11,2.32979400568302e-13,0.00189432947192134,0.114001417002546,-1.17666262198952e-08,0.0701603542133196,-0.000302238208212038,-3.80478450853419e-05,-0.0142644844471576
425,-1.05898251139872e-11,1.4410884040635e-07,4.24989689241187e-07,-1.3332246893194e-08,-4.32279150855587e-09,-9.64005881473175e-09,-1.63091512207995e-09,-1.00801647294538e-08,1.02969756564077e-07,-6.110293641725e-44,4.34321164636895e-06,2.11700439786546e-09,-6.97652938763525e-08,-5.76743540019422e-08,2.50880817345094e-11,-1.50837840778891e-08,1.76074254172094e-08,-3.59953319702111e-10,6.73674352092828e-08,2.61211319811869e-06,0.000129758244780724,1.89435825789146e-15,1.09976066609206e-05,6.89132806056699e-06,3.42307911529978e-08,1.06231243174908e-07,1.91144193211917e-12,1.10914271077752e-19,1.85595159048026e-08,5.51158891765792e-06,2.7873057602457e-05,-2.63397281762142e-09,-6.83181212441556e-09,4.73314974867327e-10,-2.81421957979143e-09,-2.9081750897919e-08,-5.12411159031373e-08,1.08786879076807e-06,2.88295866381281e-06,0.000954642758250644,7.64395766837306e-08,5.02750491882079e-07,1.94816397041314e-09,3.9331643180898e-06,6.08597899738881e-07,-1.31543377988619e-12,3.18751688883489e-06,-3.94746725731975e-07,8.42603199010305e-06,2.40247934074255e-08,3.53554225022377e-06,2.97307917604346e-07,2.9524719096363e-06,-1.62130862102279e-08,3.90184298931364e-07,3.86049886353352e-07,1.3324533685759e-08,-6.01572578773142e-43,5.69345904987676e-07,8.0169469342711e-08,8.85945268784704e-07,-4.88371652684929e-06,1.78080409311269e-08,-1.06717564992035e-07,-7.22284453580861e-12,-5.83866289008386e-08,1.96658065842148e-13,-2.06548372830364e-07,2.11683608265296e-07,1.55145977086166e-06,-1.82372265931031e-11,-5.37614210086622e-11,-3.83004772301471e-11,5.36012326926031e-13,0.00184169369557487,0.111189778697659,-7.3315097931774e-09,0.0682108829138182,0.0451426157896329,0.00665310716139366,2.30401446642957
430,-8.65270871650238e-12,1.32125550635428e-07,3.82095025993897e-07,-1.32991561135479e-08,-4.12954406680151e-09,-9.50040574833837e-09,-1.60970807774307e-09,-9.85161207866248e-09,1.31060215391731e-07,-6.36190627002444e-42,4.30315133616014e-06,2.15784062458799e-09,-6.462353884926e-08,-5.24670914311553e-08,1.1324723508531e-10,-1.37521981270727e-08,1.82138164296975e-08,-3.94280662149791e-10,7.14446028312868e-08,2.62144717925954e-06,0.000127416963814053,2.31652727152096e-15,1.08959106898819e-05,6.79997223336589e-06,3.51665048028134e-08,9.14048529510935e-08,1.91433814892894e-12,1.95190590180623e-17,2.62531226227439e-08,5.51914907495832e-06,2.73469306848967e-05,-1.97386655486082e-09,-6.16198082794698e-09,1.0183693466929e-09,-9.73142435783789e-10,-2.87922888901638e-08,-6.46342119989409e-08,1.06600785287704e-06,2.82368776140848e-06,0.000951150607681481,7.67084499621827e-08,7.0794093916288e-07,2.08050200320952e-09,3.97010925134897e-06,5.9920862348659e-07,-1.37917694421727e-12,3.11244977157987e-06,-3.90720021142807e-07,8.26640246956012e-06,2.07363488808212e-08,3.56741049323853e-06,2.84888562566902e-07,2.91628311974129e-06,-1.56944035873284e-08,3.76945649555812e-07,3.68485869074504e-07,2.73573430455391e-08,-7.48485941510407e-42,5.39237920913513e-07,8.84554588121795e-08,8.91610046953974e-07,-4.90216283509944e-06,1.78505663438963e-08,-1.05593712104064e-07,-7.87849124912603e-12,-6.19055766690544e-08,2.95651355817565e-13,-2.03704972958339e-07,2.66059935313906e-07,2.12017732997931e-06,-1.85136922075775e-11,-5.65203561136481e-11,-4.04583946820212e-11,9.57993842290441e-13,0.00180365284771641,0.110244831425281,-1.49232114608905e-08,0.0668019655590304,0.0414714470506502,0.00388283001683435,2.09465874720654
435,-7.38132026720706e-12,1.41392638798262e-07,3.93391607901244e-07,-1.46334110365757e-08,-4.26489442920635e-09,-1.00326671386782e-08,-1.5865493422022e-09,-9.61754548125744e-09,1.55328053991521e-07,-8.58444607423195e-41,4.28767248396483e-06,2.29377397634393e-09,-6.08780323594897e-08,-4.90354112151724e-08,2.21589608405335e-10,-1.30773448027936e-08,1.45116042430864e-08,-4.222591831753e-10,7.19757924081439e-08,2.64715814995687e-06,0.000125954168089917,-1.82940991382726e-15,1.0871074543335e-05,6.75939348613924e-06,3.40321222366356e-08,7.57049808186058e-08,1.77986721774557e-12,1.96013340899537e-16,2.01017985607317e-08,5.56977550153156e-06,2.701232851641e-05,-1.18967448559374e-09,-5.4002310715346e-09,1.69505249132489e-09,1.45634060618898e-09,-2.83997632452006e-08,-8.3381720789968e-08,1.05173237248887e-06,2.78379550811471e-06,0.00095936001280877,7.65223483466489e-08,9.72406971024321e-07,1.69823172908434e-09,4.01706524595669e-06,5.94009321500799e-07,-1.40155512947995e-12,3.05804764027249e-06,-3.70864593914577e-07,8.16193435041872e-06,1.57167908356801e-08,3.59913599851542e-06,2.71588216251806e-07,2.89974976263213e-06,-1.83043764873637e-08,3.78927034313063e-07,3.71176305742472e-07,3.41725407386766e-08,-8.74048822180491e-41,5.22589505152102e-07,9.20588194166972e-08,8.97719598436673e-07,-5.01563322354943e-06,1.68103966202593e-08,-1.00200283100881e-07,-8.48358514436472e-12,-6.29991467749934e-08,4.21104951394288e-13,-1.92501040163657e-07,3.32719612615328e-07,2.54165751161355e-06,-1.89902966075183e-11,-5.87366285704563e-11,-4.24101161344297e-11,2.06937125849947e-12,0.00177823626317877,0.110885880826828,-2.45566095536172e-08,0.0658606146523547,0.038043344309279,0.00223331236826264,1.90138173611468
440,-6.55777653036918e-12,1.62222091301693e-07,4.37110773869315e-07,-1.68854064916965e-08,-4.59683764325185e-09,-1.09445415691841e-08,-1.56224475256146e-09,-9.38170789594410e-09,1.76210379127389e-07,-4.15245254238002e-41,4.29228799074497e-06,2.51002825713177e-09,-5.82680286225668e-08,-4.70422879304256e-08,3.51539926546111e-10,-1.28982992991298e-08,8.11005361295358e-09,-4.4362350830762e-10,7.08908956302343e-08,2.68620689004929e-06,0.000125211939349307,-2.30546316184636e-15,1.09089284768541e-05,6.76059132336559e-06,3.07191171573729e-08,5.93933822652498e-08,1.56263275318536e-12,8.12858353834208e-17,6.08349158154662e-09,5.65541328077597e-06,2.68347419395517e-05,-2.76194238510517e-10,-4.54472364608558e-09,2.51558750252177e-09,4.51942269131482e-09,-2.79259643870857e-08,-1.0410560111679e-07,1.04368948566194e-06,2.75977767594372e-06,0.000977197768617424,7.60116889642379e-08,1.28236215319597e-06,1.14850147643258e-09,4.07191166449919e-06,5.92265908619213e-07,-1.42545663056648e-12,3.02044981040105e-06,-3.37629853344309e-07,8.10263684303471e-06,9.51934495064204e-09,3.63014561257603e-06,2.57739724378992e-07,2.89944001136717e-06,-2.30682834099741e-08,3.92136015340446e-07,3.85120694973385e-07,3.51624618519908e-08,-4.35183319394262e-41,5.16143095858887e-07,9.24539907283982e-08,9.04145513345583e-07,-5.1920735628476e-06,1.46425814519124e-08,-9.11940956996192e-08,-9.10785136872085e-12,-6.11881848440958e-08,5.66834434349458e-13,-1.74418390079075e-07,4.12043890017221e-07,2.87159829834405e-06,-1.94179333834697e-11,-6.09446318973614e-11,-4.45226025230951e-11,2.23345402241144e-12,0.00176318592199295,0.112796818023631,-3.34216870878899e-08,0.0653031999237076,0.0348512081410301,0.00124808715657597,1.72337985742769
445,-6.02950275710128e-12,1.87845883611575e-07,4.97090211297107e-07,-1.96934510053984e-08,-5.02750451006412e-09,-1.20199300424115e-08,-1.53742255610075e-09,-9.14713138419034e-09,1.94057201129402e-07,4.00025924979863e-41,4.31259185872697e-06,2.79305468128754e-09,-5.65583651929553e-08,-4.6183686180118e-08,5.02725567016268e-10,-1.30766974284787e-08,1.1797275608037e-10,-4.58319487538844e-10,6.93707023171541e-08,2.73563626388823e-06,0.000125034515182051,6.76783537402775e-15,1.09955849605015e-05,6.79474309118028e-06,2.54955100967927e-08,4.28250251271426e-08,1.25756841152618e-12,-1.1919183809708e-16,-1.13997906442239e-08,5.76821382423561e-06,2.67801342105449e-05,7.67411235615064e-10,-3.59653792534148e-09,3.48247727065993e-09,8.23701985106126e-09,-2.73875216057419e-08,-1.23724188652642e-07,1.04054351115967e-06,2.74817357452321e-06,0.00100263923382077,7.5287443366879e-08,1.62455820645371e-06,5.34387473809813e-10,4.13261221974564e-06,5.93248793713364e-07,-1.44974472820422e-12,2.99586282247842e-06,-2.95234537121122e-07,8.07859406007023e-06,2.63545441934612e-09,3.65991608256558e-06,2.4364626794765e-07,2.91193816028479e-06,-2.91532000790964e-08,4.13030963019574e-07,4.03887232136521e-07,3.18688068399958e-08,3.76652411590231e-41,5.1697295439307e-07,9.08075244180219e-08,9.10751104616348e-07,-5.40793011450303e-06,1.15131523482557e-08,-7.97211179534993e-08,-9.78578931855419e-12,-5.64067693066795e-08,7.21665566167162e-13,-1.51911465613211e-07,5.03026756139727e-07,3.15584999530373e-06,-1.97228318477818e-11,-6.34158406449049e-11,-4.69583014218632e-11,1.98769455817401e-12,0.00175627070029694,0.115669096818565,-4.06718825327798e-08,0.0650470872063033,0.0318872112202551,0.0006565080805367,1.55985465379826
450,-5.69833993211114e-12,2.13571254992421e-07,5.61395412575451e-07,-2.2772261582293e-08,-5.48437288436027e-09,-1.31000782504474e-08,-1.51256893537074e-09,-8.91625608668755e-09,2.09157401029908e-07,1.73327659343198e-41,4.34427600476919e-06,3.12844781358167e-09,-5.55389511651589e-08,-4.6187430992836e-08,6.72314159751649e-10,-1.34931577315055e-08,-8.66563037536824e-09,-4.66464143916793e-10,6.81397666867297e-08,2.79258246614144e-06,0.000125268966549278,1.33380233549908e-14,1.11175052282487e-05,6.85325619055962e-06,1.91377532569146e-08,2.64033032246269e-08,8.58779090258337e-13,-1.54192337443054e-17,-2.91295034281704e-08,5.90056890168755e-06,2.6815096843903e-05,1.93487655746363e-09,-2.56164161334962e-09,4.58438779027998e-09,1.25915017470927e-08,-2.67987356134369e-08,-1.39845989316808e-07,1.04097953866518e-06,2.74558733104276e-06,0.00103371587284021,7.44372548452537e-08,1.98629389838914e-06,-1.16100721966659e-10,4.19722510420743e-06,5.96232042530007e-07,-1.44024339420554e-12,2.98060013755083e-06,-2.49166883885201e-07,8.08009006711422e-06,-4.50714299066456e-09,3.68798509880373e-06,2.29571704873315e-07,2.93389098588022e-06,-3.586037376155e-08,4.38449343698453e-07,4.23206804109419e-07,2.59712175015331e-08,1.48161265473293e-41,5.22409770751562e-07,8.80312598650614e-08,9.17367987788482e-07,-5.64576222548253e-06,7.8540613252434e-09,-6.72749117882993e-08,-1.04967442362518e-11,-4.926090881955e-08,8.75345109906205e-13,-1.28022438101884e-07,6.03623312112893e-07,3.43164367509157e-06,-2.00167694582105e-11,-6.59911886678847e-11,-4.9542295784854e-11,2.29537828892815e-12,0.00175529585449242,0.119202640997796,-4.60955138042673e-08,0.0650109896733209,0.0291430527561066,0.000299850240529789,1.41002386061032
455,-5.50459528061214e-12,2.3615253048659e-07,6.21228340968046e-07,-2.59003647111632e-08,-5.91344911038926e-09,-1.40686898582537e-08,-1.48805913197322e-09,-8.69103717719743e-09,2.21758693067666e-07,-1.85789108918879e-41,4.3831393061192e-06,3.50080053746054e-09,-5.50198823617449e-08,-4.68082533492778e-08,8.55666023363725e-10,-1.40439139782324e-08,-1.76158923432067e-08,-4.68323738107554e-10,6.76538740664462e-08,2.85428070718923e-06,0.000125765565761439,-3.17841431971716e-15,1.12615288582276e-05,6.92778512951897e-06,1.26728305750782e-08,1.04941168248612e-08,4.56528385036147e-13,-3.23314854429984e-17,-4.4754997383615e-08,6.04512671878177e-06,2.69069280275742e-05,3.21377067197347e-09,-1.45022595266895e-09,5.79918234031899e-09,1.75315430289722e-08,-2.61725716312382e-08,-1.51098884362359e-07,1.04370661320848e-06,2.74869618350424e-06,0.001068519592517,7.35296790879084e-08,2.35541399935782e-06,-7.91197773499842e-10,4.2639050858265e-06,6.0049639094657e-07,-1.39709629929546e-12,2.9710841749771e-06,-2.04846799102032e-07,8.0976446654047e-06,-1.1538096534162e-08,3.71394847679068e-06,2.15741232557076e-07,2.96202424601591e-06,-4.26074290892752e-08,4.65569557158863e-07,4.40452281704475e-07,1.91003084555166e-08,-2.11913796490841e-41,5.30015881114746e-07,8.48420083554748e-08,9.23801741507201e-07,-5.89257084230233e-06,4.20856999596969e-09,-5.53243215037939e-08,-1.12515769561915e-11,-4.09678047332913e-08,1.01577661005953e-12,-1.05560125135603e-07,7.12081931454359e-07,3.72839100974509e-06,-2.02836310801106e-11,-6.88369823862121e-11,-5.23392329361304e-11,3.40853043814274e-12,0.00175810848698041,0.12310621675068,-4.96431056458464e-08,0.0651151702819831,0.0266101748384417,8.47473871468704e-05,1.2731298845957
460,-5.40782298873329e-12,2.53355763210561e-07,6.70122856353129e-07,-2.89074741040743e-08,-6.27462077864092e-09,-1.48412181689294e-08,-1.46419104812736e-09,-8.4730595513179e-09,2.32081620119053e-07,7.54103530162102e-41,4.42509098379862e-06,3.89543138102914e-09,-5.48277888558767e-08,-4.78243157317062e-08,1.04802935604421e-09,-1.46388075279163e-08,-2.62211491165047e-08,-4.64304516276509e-10,6.82103954344055e-08,2.91806682517855e-06,0.000126377918293563,7.5481722622523e-14,1.14148732903466e-05,7.01021802508508e-06,6.91456294129521e-09,-4.65401430843527e-09,1.4585388092811e-13,4.26313446005401e-16,-5.65562246725091e-08,6.19479402991161e-06,2.70236497758129e-05,4.59004152226715e-09,-2.7345295344699e-10,7.10326482362415e-09,2.29957319112983e-08,-2.55198412607342e-08,-1.57170378683993e-07,1.04746106851391e-06,2.75424752528184e-06,0.00110520486063134,7.26253104477189e-08,2.72030476038037e-06,-1.48161740559727e-09,4.33089873833673e-06,6.05336357576658e-07,-1.45771946276937e-12,2.96381305033438e-06,-1.66117899005657e-07,8.12196690964585e-06,-1.81313573618588e-08,3.73744406460484e-06,2.02352024936349e-07,2.99313209156651e-06,-4.89032472435667e-08,4.91909772039747e-07,4.53955755644442e-07,1.25807552738586e-08,7.2782589595863e-41,5.3760964251726e-07,8.18211349680068e-08,9.29864206684691e-07,-6.1388677358954e-06,9.816182019824e-10,-4.4901459331019e-08,-1.20901113893602e-11,-3.29004706533485e-08,1.15606148724233e-12,-8.63212114964289e-08,8.28558516675292e-07,4.06865480189511e-06,-2.00377968985929e-11,-7.22413390523872e-11,-5.56784377947868e-11,8.60204200389848e-13,0.00176260002965761,0.127097421616823,-5.13124606586892e-08,0.0652815338015381,0.024279944742378,-4.37293374687213e-05,1.14844640090663
465,-5.37221128424133e-12,2.63652834723228e-07,7.03344634939365e-07,-3.16627531435481e-08,-6.53852671385882e-09,-1.53571151211568e-08,-1.44120168177647e-09,-8.26360096613461e-09,2.40328886729717e-07,8.36920239670209e-41,4.46614925779857e-06,4.30024238393622e-09,-5.48071975603275e-08,-4.90394753807775e-08,1.24607394511466e-09,-1.52008546714555e-08,-3.40768373680427e-08,-4.54819009052887e-10,7.0014411474615e-08,2.98137577299528e-06,0.000126962914174622,8.43213077091542e-14,1.15651165991986e-05,7.09265331060443e-06,2.16031527287576e-09,-1.89323440886687e-08,-1.38250283715363e-13,4.37072243292035e-16,-6.32663569778786e-08,6.34272908145146e-06,2.71339850895643e-05,6.05268336050913e-09,9.59883265952513e-10,8.48022559393092e-09,2.8936842344856e-08,-2.4848451250431e-08,-1.585131765682e-07,1.05100845194632e-06,2.75905128333006e-06,0.00114198901863972,7.17868885683335e-08,3.0698771897282e-06,-2.17729245909573e-09,4.39653706073046e-06,6.10066650383048e-07,-1.42370165402677e-12,2.95532204952007e-06,-1.34532366633276e-07,8.14388976129458e-06,-2.39925496641786e-08,3.75813370021816e-06,1.89585119739387e-07,3.02406011563882e-06,-5.43250185847671e-08,5.15330530161101e-07,4.62358340634192e-07,7.29054923459796e-09,8.11478387401795e-41,5.4329022691687e-07,7.9461104817827e-08,9.35405836931861e-07,-6.37818953794964e-06,-1.69990672998873e-09,-3.64152633966726e-08,-1.29470895742602e-11,-2.60261393009493e-08,1.27622419678278e-12,-7.08781793706674e-08,9.55927454867474e-07,4.46977808488217e-06,-1.99419480673691e-11,-7.58182365874946e-11,-5.90293411284222e-11,9.67378327122074e-13,0.00176670614173964,0.130902348127722,-5.11156877898283e-08,0.065433623077033,0.0221438058863859,-0.000117897321572005,1.03528325944102
470,-5.36040928022139e-12,2.66005099996609e-07,7.17440266735221e-07,-3.40652655482934e-08,-6.68422359629409e-09,-1.55739619396042e-08,-1.41929778588063e-09,-8.06373750266337e-09,2.46690908421149e-07,5.60214656881457e-41,4.50243624725958e-06,4.70650832111509e-09,-5.48229832909748e-08,-5.02854186108826e-08,1.44831729903199e-09,-1.56659838997306e-08,-4.08917868480964e-08,-4.40378737937813e-10,7.32185773677557e-08,3.04173786039627e-06,0.000127380549502252,6.53577126718307e-14,1.1700173884462e-05,7.1673818629318e-06,-1.72196054065062e-09,-3.23335778682324e-08,-3.88280411853614e-13,3.44160171263421e-16,-6.39423713955468e-08,6.48232931333213e-06,2.72073125753517e-05,7.59607644218439e-09,2.24502250928466e-09,9.92443188451364e-09,3.5334055948822e-08,-2.41628725221175e-08,-1.55908342434056e-07,1.05314306141369e-06,2.75997339408233e-06,0.00117715122908563,7.10835683627737e-08,3.39353102037061e-06,-2.86814749238979e-09,4.45922861215739e-06,6.14024542665169e-07,-1.3553941832228e-12,2.94216135224479e-06,-1.09773802069968e-07,8.15433503422803e-06,-2.88514181065753e-08,3.77569120491733e-06,1.77612204235806e-07,3.05169661987739e-06,-5.85032692937529e-08,5.34017186739682e-07,4.64312659840964e-07,3.72616142614226e-09,5.36563935434205e-41,5.45429879263496e-07,7.81929037706341e-08,9.40329741144944e-07,-6.60672134358197e-06,-3.92670874620917e-09,-2.97737238530256e-08,-1.38555465013387e-11,-2.06641066402172e-08,1.38315891630176e-12,-5.89320163034851e-08,1.09931329610522e-06,4.94593155126964e-06,-1.97629231236259e-11,-7.97627554636095e-11,-6.26368267847775e-11,1.86052375619942e-12,0.00176840446292338,0.134254984758765,-4.90688903467279e-08,0.0654965358374224,0.0201934007659055,-0.00015679865113412,0.932989944913307
